review_id;user_id;user_name;cafe_name;cafe_id;rating;date;date
R05520;U0978;Mikhail Georgiou;Early Coffee & Roastery;ChIJlYN3_lJ9uRQR78RfGHB3rvA;4;2025-02-28;2025-02-28
R05521;U1437;Gökhan Barıştaş;Cafe 13m2;ChIJ95iZDi99uRQRhL6P0RAWGx0;4;2024-09-16;2024-09-16
R05522;U1814;Andaç Bahadır;Coffee Dream House;ChIJfbQs3S99uRQRuXCC6WtJu_Y;1;2024-04-21;2024-04-21
R05523;U1033;Rümeysa Aydınkaya;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2024-01-07;2024-01-07
R05524;U0518;Yunus Ayöz;Otantic Cafe;ChIJSWT0Vi99uRQRzupf_yK7_68;1;2024-02-27;2024-02-27
R05525;U0982;Tolga Aykan;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;4;2024-11-16;2024-11-16
R05526;U1627;Ece Azrak;Cake & Bake;ChIJecw2THp9uRQRfXwfsMsL-58;4;2024-02-04;2024-02-04
R05527;U0683;Kübra Bala;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;1;2024-01-09;2024-01-09
R05528;U0193;Carlos Kumar;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2025-02-23;2025-02-23
R05529;U0051;Yıldız Ağan;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;3;2025-03-09;2025-03-09
R05530;U0772;Melisa Barışkın;Küçük Prens Cafeteria;ChIJ1eKKLvd9uRQRseryqhQiJzU;5;2024-09-11;2024-09-11
R05531;U0256;Ahmed Choi;The Owl Coffee & More;ChIJa5sLcAd9uRQRDVXDzxgyRs0;3;2024-12-11;2024-12-11
R05532;U1923;Atakan Aykanlı;Cardiff Street Coffee;ChIJU2_JN_d9uRQRYC2DoLIq4Hs;3;2024-03-07;2024-03-07
R05533;U1988;Ümit Aykol;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;3;2025-03-24;2025-03-24
R05534;U1097;Anastasia Kowalczyk;Billionaire Roses;ChIJwTXZ3kl9uRQRZOK8DJYBHH4;3;2025-02-25;2025-02-25
R05535;U0342;Yusuf Aykaç;Yüzellidokuz Patisserie & Espresso;ChIJuZIa5nt9uRQR1R1JMpHHcmg;1;2024-02-12;2024-02-12
R05536;U0137;Doruk Aydınoğlu;Vibe Coffee Co;ChIJtVRF0el9uRQRgQ6bCvKGNsQ;4;2024-02-17;2024-02-17
R05537;U1354;Lars Jones;Çınar Evi;ChIJt1Zy-iZ9uRQR_vdJQyGTuak;1;2024-07-10;2024-07-10
R05538;U0915;Turgay Barış;Kün Coffee;ChIJTWn7cAB9uRQR2BfjsR6F63I;4;2024-05-03;2024-05-03
R05539;U0773;Ji-eun Garcia;Hola Coffee Company;ChIJJTkWROp9uRQRvkiiZGPt1eY;3;2024-06-01;2024-06-01
R05540;U0353;Havva Çelik;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2024-07-09;2024-07-09
R05541;U1351;Noor Smirnov;Zeytin çay evi;ChIJ-zQw7NZ9uRQR7FxV6VY_pkA;5;2024-02-26;2024-02-26
R05542;U0562;Merve Aytekin;Çikolata & Kahvedükkanı;ChIJJ_ddfyZ9uRQRy8MCFRrKUB0;4;2024-02-17;2024-02-17
R05543;U0048;Gözde Barni;NAGAco Coffee & Bites;ChIJn1yDsJV9uRQRTBjUpZpG4KA;4;2024-07-25;2024-07-25
R05544;U0606;Yahya Afacan;NAGAco Coffee & Bites;ChIJn1yDsJV9uRQRTBjUpZpG4KA;3;2024-11-15;2024-11-15
R05545;U0472;Alp Balkır;Masha Lounge Nargile Molası;ChIJ-7ClKjB9uRQReSzgpZSpflQ;3;2024-01-31;2024-01-31
R05546;U1530;Ömer Ayşirin;Sapsal Kucukpark;ChIJ9RqXIvp9uRQRhkvLfU0PofQ;4;2024-08-06;2024-08-06
R05547;U0006;Natasha Meyer;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;3;2024-03-12;2024-03-12
R05548;U0165;Turgay Ayşirin;Kültür Büfe;ChIJCXmtFy59uRQRvuTzs8uNZBI;3;2024-02-21;2024-02-21
R05549;U0755;William Romano;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;4;2024-09-17;2024-09-17
R05550;U0471;Mohammad Wilson;Cafe Friendzone 3rd Wave Coffee & Roastery;ChIJzQIahEp9uRQRG80hOSKwnp4;4;2024-01-18;2024-01-18
R05551;U0656;Aykut Aytaç;Staff Pub;ChIJ4YRVkvp9uRQREGGpztb4Io0;4;2024-08-23;2024-08-23
R05552;U0849;İpek Bala;Tatimren Bornova;ChIJ2cfaOy99uRQRnUFXTvDPepM;4;2024-11-06;2024-11-06
R05553;U1637;Liam Lee;Berlin Coffee Shop Bornova;ChIJS8HEOPJ9uRQR7_1Su6u-WuM;5;2024-10-12;2024-10-12
R05554;U1355;Reyhan Aykoç;Cairo Coffee Roastery Bornova;ChIJk-ErS2p9uRQRR1Amn2dBMXk;4;2024-03-29;2024-03-29
R05555;U0541;Aykut Aydıntaş;Cirrus Coffe& Bakery;ChIJ62pw14l9uRQR_mnPFE5hOsw;3;2024-11-06;2024-11-06
R05556;U0902;Aykut Balkan;Cafe Portakal;ChIJA8RbiiZ9uRQRYjwkKXp8YHs;1;2024-09-29;2024-09-29
R05557;U1671;Alper Ayşegül;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;4;2024-01-05;2024-01-05
R05558;U0643;Yasin Balkan;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;1;2024-04-02;2024-04-02
R05559;U1391;Eda Ayşegül;Shake it Get fit;ChIJCdxF-At9uRQRtKhY67hskks;3;2024-07-09;2024-07-09
R05560;U1341;Ümit Aykul;Nefes Cafe;ChIJwQGbKyF9uRQRhw7YOSYh8yI;4;2024-01-27;2024-01-27
R05561;U1094;Arın Barıştaş;Tuck Coffee x Etc Küçükpark;ChIJJ_-qh919uRQRFTFSAUbTiUs;3;2024-02-27;2024-02-27
R05562;U0611;Nuray Balkış;CAFE ADALİSA;ChIJ_TCNqcV9uRQRYqiSIRqbO3s;4;2025-01-26;2025-01-26
R05563;U1095;Çınar Ahsin;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;4;2024-01-21;2024-01-21
R05564;U0892;Eren Ayşirin;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;5;2024-09-23;2024-09-23
R05565;U0884;Melih Aydoğmuş;Cope of Coffee;ChIJUbrP7CV9uRQR7AubQ5ew9gQ;4;2025-03-09;2025-03-09
R05566;U0656;Aykut Aytaç;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;4;2024-11-16;2024-11-16
R05567;U1204;İrem Aykol;Çikolata & Kahvedükkanı;ChIJJ_ddfyZ9uRQRy8MCFRrKUB0;1;2024-04-14;2024-04-14
R05568;U0500;Omar Chen;Kabadayı;ChIJUZZ4Qi99uRQRVCd7G8ElT-4;4;2024-08-07;2024-08-07
R05569;U1711;Meera Wójcik;Cope of Coffee;ChIJUbrP7CV9uRQR7AubQ5ew9gQ;4;2025-01-21;2025-01-21
R05570;U1875;Meryem Aydınlı;Leo's Coffee & Kruvasan;ChIJoZREzf19uRQR0VFmvpAOx8E;4;2024-12-26;2024-12-26
R05571;U1857;Aykut Ağaoğlu;Hola Coffee Company;ChIJJTkWROp9uRQRvkiiZGPt1eY;2;2024-08-17;2024-08-17
R05572;U0764;Büşra Ağırtaş;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;1;2024-07-10;2024-07-10
R05573;U1550;Merve Adem;Kontrbus Coffee Co. Bornova;ChIJW2H44Bx9uRQRtCnFuvESEQk;4;2024-11-08;2024-11-08
R05574;U1604;Nalan Ayşun;Borbeen Coffee;ChIJ_31bRS99uRQRoAt5_vtPQtM;4;2024-02-04;2024-02-04
R05575;U0159;Valentina Gonzalez;Lis Bornova;ChIJEYCQR4l9uRQRTJaWsFFT0jU;4;2025-01-16;2025-01-16
R05576;U0032;Selda Ayveroğlu;Borbeen Coffee;ChIJ_31bRS99uRQRoAt5_vtPQtM;4;2024-04-09;2024-04-09
R05577;U1770;Aslan Bahriye;Küçük Prens Cafeteria;ChIJ1eKKLvd9uRQRseryqhQiJzU;4;2025-03-03;2025-03-03
R05578;U1484;Nilay Aymen;Cirrus Coffe& Bakery;ChIJ62pw14l9uRQR_mnPFE5hOsw;4;2024-04-15;2024-04-15
R05579;U1183;Alperen Balcı;Zeytin çay evi;ChIJ-zQw7NZ9uRQR7FxV6VY_pkA;1;2025-01-17;2025-01-17
R05580;U1479;Omar Mueller;Kallavi Cafe&Nargile;ChIJZePwgyZ9uRQR7TX-eE9tTxU;4;2024-06-29;2024-06-29
R05581;U0127;Furkan Ayveroğluoğlu;NAGAco Coffee & Bites;ChIJn1yDsJV9uRQRTBjUpZpG4KA;3;2024-04-12;2024-04-12
R05582;U1077;Uğur Ayşe;Brew Mood Coffee & Tea;ChIJ7YDYaS99uRQRedw6srQI8e4;4;2024-02-04;2024-02-04
R05583;U0781;Rabia Barış;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;4;2024-11-20;2024-11-20
R05584;U0894;Alp Ahsin;Kontrbus Coffee Co. Bornova;ChIJW2H44Bx9uRQRtCnFuvESEQk;3;2024-02-08;2024-02-08
R05585;U1402;Sude Aydınoğlu;Kasaba;ChIJz8WYeyV9uRQRos-YriUGPms;4;2024-08-23;2024-08-23
R05586;U1423;Reyhan Barışcan;Vitamin Cafe;ChIJGb1GkCZ9uRQRjQAwx5lenU8;4;2025-02-23;2025-02-23
R05587;U1542;Zara Watanabe;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;3;2024-09-15;2024-09-15
R05588;U1611;Zehra Aykol;Ottoman Nargile Atölyesi Bornova;ChIJCcfl0SV9uRQR4A7Upi8FsjU;3;2024-07-06;2024-07-06
R05589;U0015;Atakan Barışcan;CAFE SİS;ChIJu3P1YTTXuxQR5-qxIcaZOOk;4;2024-02-07;2024-02-07
R05590;U1521;Ülkü Aykul;Cardiff Street Coffee;ChIJU2_JN_d9uRQRYC2DoLIq4Hs;5;2024-06-26;2024-06-26
R05591;U1597;Nilay Aytimur;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;4;2024-09-15;2024-09-15
R05592;U1260;Leyla Bahar;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2025-01-08;2025-01-08
R05593;U0234;Jamal Thomas;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;4;2024-10-09;2024-10-09
R05594;U0332;Hui Zhang;Çınar Evi;ChIJt1Zy-iZ9uRQR_vdJQyGTuak;4;2024-07-06;2024-07-06
R05595;U0913;Helena Garcia;Derin Cafe Patisserie;ChIJ0cgFxiB9uRQR3US9v4-qDCI;4;2024-08-13;2024-08-13
R05596;U0440;Sakura Ahmed;Choconut Coffee;ChIJxZGKr1hjuRQR2Es196TrHMk;4;2025-01-05;2025-01-05
R05597;U0751;Arif Adem;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;5;2024-09-10;2024-09-10
R05598;U0477;Isabella Wójcik;Baccy;ChIJ26AikiV9uRQRu5i6vV4SyEQ;4;2024-07-28;2024-07-28
R05599;U1917;Yüsra Balkan;Cafe Marsyas;ChIJeQxiT_J9uRQRKiyAx1s-4_s;4;2024-06-17;2024-06-17
R05600;U0319;Zehra Aydoğdu;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;4;2025-02-03;2025-02-03
R05601;U1092;Emre Barlıkçı;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2024-09-03;2024-09-03
R05602;U0636;Hakan Ahsen;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;4;2024-07-07;2024-07-07
R05603;U0531;Hasan Ayhatun;Early Coffee & Roastery;ChIJlYN3_lJ9uRQR78RfGHB3rvA;3;2024-06-22;2024-06-22
R05604;U1766;Valentina Romano;Cafe Deyim;ChIJV0QqDC99uRQR2l08RJ8Q5-k;5;2024-03-15;2024-03-15
R05605;U1847;Ahmed Meyer;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;4;2025-02-10;2025-02-10
R05606;U0715;Andaç Balkan;İzmirli Kahve Bornova Şubesi;ChIJF3dwAj59uRQRhZz6L3smDKw;3;2024-11-20;2024-11-20
R05607;U1227;Gözde Ayşirin;Vintage bornova;ChIJkQgh3yV9uRQRewCQNmkPQoE;4;2024-04-23;2024-04-23
R05608;U0524;Divya Kuznetsov;Kahve Madeni;ChIJR9hPCC99uRQRNwcFT7hRsSM;4;2025-02-03;2025-02-03
R05609;U0918;William Mohammed;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;4;2025-01-16;2025-01-16
R05610;U1049;Zübeyde Ayışığı;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2025-01-17;2025-01-17
R05611;U1574;Gökhan Aykor;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;4;2024-03-01;2024-03-01
R05612;U1307;Süreyya Ayşegül;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;4;2025-02-08;2025-02-08
R05613;U1091;Neslihan Aytekin;Nefes Cafe;ChIJwQGbKyF9uRQRhw7YOSYh8yI;4;2024-07-09;2024-07-09
R05614;U1231;Lakshmi Andreou;Kültür Büfe;ChIJCXmtFy59uRQRvuTzs8uNZBI;4;2024-07-01;2024-07-01
R05615;U1128;Zahide Barışcan;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;4;2024-07-09;2024-07-09
R05616;U1964;Hasan Ağtaş;Starbucks;ChIJVfjakiV9uRQRWMG4XRuFloc;4;2025-03-12;2025-03-12
R05617;U0996;Alperen Aymirza;İs Cafe Fırın;ChIJ1_VEW4h9uRQRi-Jqj5qOUd4;3;2024-12-24;2024-12-24
R05618;U1352;Ramazan Balkış;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;1;2024-09-14;2024-09-14
R05619;U0285;Katarina Ahmed;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;4;2024-01-28;2024-01-28
R05620;U1780;Çağrı Aynur;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2024-10-02;2024-10-02
R05621;U0244;Eylül Ahraz;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;3;2024-11-30;2024-11-30
R05622;U1983;Sıla Bakir;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;4;2024-08-31;2024-08-31
R05623;U0284;Güneş Aytekin;Root Coffee&More;ChIJy1AifRh9uRQRUFMEOe35_HQ;4;2024-08-30;2024-08-30
R05624;U1353;Aşkın Barok;Bakur Cafe;ChIJx_ZQXgB9uRQRIlE9xd7yHoE;4;2024-10-21;2024-10-21
R05625;U1788;Damla Ayşirin;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;4;2024-04-22;2024-04-22
R05626;U1264;Ingrid Brown;Kün Coffee;ChIJTWn7cAB9uRQR2BfjsR6F63I;5;2024-04-01;2024-04-01
R05627;U0439;Anastasia Anderson;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;4;2025-03-10;2025-03-10
R05628;U1801;Arın Aytunç;Bakur Cafe;ChIJx_ZQXgB9uRQRIlE9xd7yHoE;4;2025-03-05;2025-03-05
R05629;U0156;William Thomas;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;4;2024-10-03;2024-10-03
R05630;U1928;Sofia Chen;Kiota Coffee;ChIJ-crz_5d9uRQRsrR97U8bG7o;3;2024-09-08;2024-09-08
R05631;U1082;Ebru Bala;Thug coffee;ChIJu-fYYNB9uRQReN7u8BJj65U;3;2024-04-22;2024-04-22
R05632;U0121;Lars Evans;Suelo Coffee Company;ChIJd3aBnOh9uRQRuqJ5iQZ7Sl0;4;2024-10-02;2024-10-02
R05633;U1325;Takashi Wójcik;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;4;2024-10-21;2024-10-21
R05634;U1443;Lin Mohammed;Masha Lounge Nargile Molası;ChIJ-7ClKjB9uRQReSzgpZSpflQ;4;2025-02-22;2025-02-22
R05635;U1591;İpek Ayten;Cafe 13m2;ChIJ95iZDi99uRQRhL6P0RAWGx0;4;2024-07-07;2024-07-07
R05636;U1699;Emre Aynaoğlu;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;4;2025-03-20;2025-03-20
R05637;U0876;Ayşen Aydınkaya;Lis Bornova;ChIJEYCQR4l9uRQRTJaWsFFT0jU;3;2024-02-20;2024-02-20
R05638;U1208;Amara Andreou;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;3;2024-10-08;2024-10-08
R05639;U0395;Ramazan Azap;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;4;2025-01-23;2025-01-23
R05640;U1682;Yüsra Aytila;Bonó Coffee Bakery;ChIJLcHnR159uRQRmFC1zzCm1fA;4;2024-12-03;2024-12-03
R05641;U1161;Sophia Papadopoulos;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;3;2024-08-31;2024-08-31
R05642;U1989;Esra Ahsin;Cairo Coffee Roastery Bornova;ChIJk-ErS2p9uRQRR1Amn2dBMXk;3;2024-07-06;2024-07-06
R05643;U0271;Mercan Azade;The Owl Coffee & More;ChIJa5sLcAd9uRQRDVXDzxgyRs0;4;2025-01-12;2025-01-12
R05644;U0831;Nazlı Ahsin;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;4;2024-11-28;2024-11-28
R05645;U0120;Serkan Afer;Cardiff Street Coffee;ChIJU2_JN_d9uRQRYC2DoLIq4Hs;3;2025-03-31;2025-03-31
R05646;U0469;Ülkü Öztürk;Luci Caffé Pasticceria;ChIJpfmYGiZ9uRQRt9pVSvt-xa4;4;2024-08-16;2024-08-16
R05647;U1443;Lin Mohammed;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;2;2024-12-11;2024-12-11
R05648;U1032;Isabella Kuznetsov;Coffee Dream House;ChIJfbQs3S99uRQRuXCC6WtJu_Y;3;2024-04-19;2024-04-19
R05649;U0369;Fatima Schneider;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;4;2025-02-11;2025-02-11
R05650;U1343;Arda Baki;Study Cafe;ChIJVzjPEdt9uRQR7geR2MHzrb4;4;2024-05-25;2024-05-25
R05651;U0273;Gabriela Nowak;Rebel Cafe;ChIJeWG_jiV9uRQRTTHE8gEmbI8;3;2024-11-23;2024-11-23
R05652;U1351;Noor Smirnov;Shake it Get fit;ChIJCdxF-At9uRQRtKhY67hskks;4;2024-12-28;2024-12-28
R05653;U0116;Sezgin Ayverdi;Lis Bornova;ChIJEYCQR4l9uRQRTJaWsFFT0jU;4;2024-04-25;2024-04-25
R05654;U0097;Hasan Afer;Capullocafe;ChIJZ_XRamh9uRQRqQjHhiz2ewY;1;2024-07-05;2024-07-05
R05655;U0776;İpek Aytila;richson coffee;ChIJ9cJGERh9uRQRG_v2vCfopeI;4;2024-04-03;2024-04-03
R05656;U1273;Sezgin Aynacı;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;3;2024-02-12;2024-02-12
R05657;U0614;Kerem Baki;Berlin Coffee Shop Bornova;ChIJS8HEOPJ9uRQR7_1Su6u-WuM;3;2024-02-12;2024-02-12
R05658;U1154;İsmail Barışkan;More Coffee & Tea;ChIJ8wADeCV9uRQRYypUUdOX3BI;3;2024-06-07;2024-06-07
R05659;U1122;Katarina Wang;REEF COFFEE;ChIJ41LSorl9uRQRh1HfxvB7qTY;4;2024-05-23;2024-05-23
R05660;U1616;Çağla Baloğlu;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;3;2024-09-30;2024-09-30
R05661;U0896;Ahmed Gonzalez;Cairo Coffee Roastery Bornova;ChIJk-ErS2p9uRQRR1Amn2dBMXk;1;2025-02-26;2025-02-26
R05662;U1783;Meryem Bahadır;Starbucks;ChIJVfjakiV9uRQRWMG4XRuFloc;4;2024-12-11;2024-12-11
R05663;U1155;Lucas Wiśniewski;Kültür Büfe;ChIJCXmtFy59uRQRvuTzs8uNZBI;3;2024-10-13;2024-10-13
R05664;U1071;Eda Ayşun;Cafe Marsyas;ChIJeQxiT_J9uRQRKiyAx1s-4_s;3;2024-11-29;2024-11-29
R05665;U1740;Malik Jung;Grissini Cafe / Patisserie;ChIJ_6EaOCR9uRQR92n3LENvHWs;4;2024-12-11;2024-12-11
R05666;U1920;Aybars Aydıncan;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;3;2024-05-12;2024-05-12
R05667;U1264;Ingrid Brown;Kahve Madeni;ChIJR9hPCC99uRQRNwcFT7hRsSM;4;2024-05-16;2024-05-16
R05668;U1727;Didem Balkır;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;4;2025-01-03;2025-01-03
R05669;U1133;Ramazan Balkır;Hoppa Lounge;ChIJ07glIlh9uRQRXoYxKeT0ef8;3;2024-01-30;2024-01-30
R05670;U0151;Meryem Ayözge;Soulmate Coffee;ChIJ3QG4zyV9uRQR-94QMaGHowQ;3;2025-03-21;2025-03-21
R05671;U1896;James Dubois;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;3;2024-11-04;2024-11-04
R05672;U0864;Raj Nowak;Kallavi Cafe&Nargile;ChIJZePwgyZ9uRQR7TX-eE9tTxU;4;2024-09-26;2024-09-26
R05673;U0477;Isabella Wójcik;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;3;2024-01-05;2024-01-05
R05674;U0624;Alperen Ayla;Cafe 13m2;ChIJ95iZDi99uRQRhL6P0RAWGx0;3;2024-12-22;2024-12-22
R05675;U1088;Barış Kaya;Küçükpark;ChIJy-dwaC99uRQRqOYX7HW0Ap0;4;2024-08-30;2024-08-30
R05676;U0213;Nuray Ayvermiş;Bakur Cafe;ChIJx_ZQXgB9uRQRIlE9xd7yHoE;4;2024-06-16;2024-06-16
R05677;U0709;Liam Wagner;Line Coffee Company - Bornova;ChIJgzTrlbh9uRQR-g7osUbUQVo;4;2024-07-29;2024-07-29
R05678;U0343;Yeşim Aykoç;Bukalemoon;ChIJEdiY3SV9uRQRhLYPqeSP11I;4;2025-01-29;2025-01-29
R05679;U1090;Duru Yılmaz;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2024-08-02;2024-08-02
R05680;U0174;Leila Meyer;Küçükpark;ChIJy-dwaC99uRQRqOYX7HW0Ap0;4;2024-10-30;2024-10-30
R05681;U0327;Fatma Kaya;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;4;2025-03-19;2025-03-19
R05682;U1929;Andaç Banu;Cafe Marsyas;ChIJeQxiT_J9uRQRKiyAx1s-4_s;4;2024-10-01;2024-10-01
R05683;U1967;Simge Aynur;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;3;2025-03-30;2025-03-30
R05684;U1045;Bahadır Barlık;Cairo Coffee Roastery Bornova;ChIJk-ErS2p9uRQRR1Amn2dBMXk;4;2025-03-13;2025-03-13
R05685;U0605;Ülkü Aykol;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;1;2024-10-31;2024-10-31
R05686;U1405;Andreas Papadopoulos;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;1;2025-02-27;2025-02-27
R05687;U1656;Mercan Aytekin;Kün Coffee;ChIJTWn7cAB9uRQR2BfjsR6F63I;4;2024-08-30;2024-08-30
R05688;U1515;Doruk Bahriye;Bolivia Coffee - KüçükPark;ChIJdcBT02p9uRQRk6bR_vG2SQw;3;2024-12-29;2024-12-29
R05689;U1936;Melih Baha;Konsept Coffee Snack;ChIJP-M1DgB9uRQR1CNl-2igFV4;4;2025-02-10;2025-02-10
R05690;U0608;James Rossi;Leo's Coffee & Kruvasan;ChIJoZREzf19uRQR0VFmvpAOx8E;5;2024-02-05;2024-02-05
R05691;U0696;Güneş Baki;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;4;2024-12-10;2024-12-10
R05692;U1344;Gamze Ayvın;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;3;2024-06-13;2024-06-13
R05693;U0424;Selin Baran;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;3;2025-03-24;2025-03-24
R05694;U0076;Tolga Ayşün;Küçük Prens Cafeteria;ChIJ1eKKLvd9uRQRseryqhQiJzU;4;2024-03-11;2024-03-11
R05695;U1017;Emre Ayvermiş;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;4;2024-11-22;2024-11-22
R05696;U1549;Nazlı Ağaç;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;3;2024-06-17;2024-06-17
R05697;U0252;Priya Georgiou;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;4;2024-05-21;2024-05-21
R05698;U1126;Mehmet Ali Öztürk;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;4;2025-01-08;2025-01-08
R05699;U0749;Ayşen Ayvın;Being Coffee;ChIJ8TxVmCZ9uRQR8nECmZDM7Ek;3;2024-03-15;2024-03-15
R05700;U0535;Reyhan Aytoğan;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;4;2024-12-10;2024-12-10
R05701;U1582;Didem Adnan;La Voila;ChIJgbMrlSV9uRQRqYONK9sNwvw;5;2024-04-04;2024-04-04
R05702;U1283;Natasha Kuznetsov;Vintage bornova;ChIJkQgh3yV9uRQRewCQNmkPQoE;4;2024-03-29;2024-03-29
R05703;U0272;Malik Wang;Cafe Bahane;ChIJpVcGLCF9uRQRI7hEtBj91Lg;3;2024-12-22;2024-12-22
R05704;U1050;Zahide Aydınlı;Cairo Coffee Roastery Bornova;ChIJk-ErS2p9uRQRR1Amn2dBMXk;1;2024-03-12;2024-03-12
R05705;U0476;Mehmet Ali Bahri;Cafe Jazzy;ChIJcQKDmCZ9uRQRHfDDzMdj-RI;4;2024-05-31;2024-05-31
R05706;U1201;Ayşe Azcan;Cafe Bahane;ChIJpVcGLCF9uRQRI7hEtBj91Lg;3;2024-05-03;2024-05-03
R05707;U1877;Selma Ayveren;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;4;2024-03-22;2024-03-22
R05708;U0733;Ali Ayvermiş;Konsept Coffee Snack;ChIJP-M1DgB9uRQR1CNl-2igFV4;4;2025-01-27;2025-01-27
R05709;U1021;Turgay Ahyan;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;1;2024-02-28;2024-02-28
R05710;U0298;Sophia Takahashi;Vitamin Cafe;ChIJGb1GkCZ9uRQRjQAwx5lenU8;4;2024-08-12;2024-08-12
R05711;U0390;Neslihan Barlas;Cafe Bahane;ChIJpVcGLCF9uRQRI7hEtBj91Lg;3;2024-08-14;2024-08-14
R05712;U1900;Selin Ballı;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;3;2024-05-23;2024-05-23
R05713;U1312;Meryem Bakir;Luci Caffé Pasticceria;ChIJpfmYGiZ9uRQRt9pVSvt-xa4;3;2024-07-05;2024-07-05
